bootstrap,q,K,case,lower_mode,N_req,N_U_req,N_M_req,total_copy_cost,abs_error_at_crossing,epsilon_eff,found,used_fallback,file,state
46,1,3,NM1_vary_NU,exact,752,752,1,2256,0.04114871944855991,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
46,1,4,NM1_vary_NU,exact,1879,1879,1,7516,0.003718583970475642,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
47,1,2,NM1_vary_NU,exact,17,17,1,34,0.026945903361343948,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
47,1,3,NM1_vary_NU,exact,4121,4121,1,12363,0.008008023915211104,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
47,1,4,NM1_vary_NU,exact,3616,3616,1,14464,0.04835413308501174,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
48,1,2,NM1_vary_NU,exact,17,17,1,34,0.026945903361343948,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
48,1,3,NM1_vary_NU,exact,1113,1113,1,3339,0.05692976266889099,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
48,1,4,NM1_vary_NU,exact,1879,1879,1,7516,0.003718583970475642,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
49,1,2,NM1_vary_NU,exact,17,17,1,34,0.026945903361343948,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
49,1,3,NM1_vary_NU,exact,752,752,1,2256,0.04114871944855991,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
49,1,4,NM1_vary_NU,exact,6957,6957,1,27828,0.09504801748193814,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
50,1,2,NM1_vary_NU,exact,63,63,1,126,0.04886219765684097,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
50,1,3,NM1_vary_NU,exact,203,203,1,609,0.04537493131118581,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
50,1,4,NM1_vary_NU,exact,3616,3616,1,14464,0.04835413308501174,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
51,1,2,NM1_vary_NU,exact,93,93,1,186,0.06549107142857191,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
51,1,3,NM1_vary_NU,exact,203,203,1,609,0.04537493131118581,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
51,1,4,NM1_vary_NU,exact,17393,17393,1,69572,0.02778017916246439,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
52,1,2,NM1_vary_NU,exact,17,17,1,34,0.026945903361343948,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
52,1,3,NM1_vary_NU,exact,203,203,1,609,0.04537493131118581,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
52,1,4,NM1_vary_NU,exact,9039,9039,1,36156,0.048484819043333516,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
53,1,2,NM1_vary_NU,exact,32,32,1,64,0.03275297619047679,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
53,1,3,NM1_vary_NU,exact,579,579,1,1737,0.01081313895766467,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
53,1,4,NM1_vary_NU,exact,11745,11745,1,46980,0.04186294042812022,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
54,1,2,NM1_vary_NU,exact,17,17,1,34,0.026945903361343948,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
54,1,3,NM1_vary_NU,exact,391,391,1,1173,0.0037727667515125574,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
54,1,4,NM1_vary_NU,exact,4121,4121,1,16484,0.09640236789088186,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
55,1,2,NM1_vary_NU,exact,17,17,1,34,0.026945903361343948,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
55,1,3,NM1_vary_NU,exact,1269,1269,1,3807,0.08895721465683554,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
55,1,4,NM1_vary_NU,exact,4121,4121,1,16484,0.09640236789088186,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
56,1,2,NM1_vary_NU,exact,48,48,1,96,0.03275297619047679,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
56,1,3,NM1_vary_NU,exact,391,391,1,1173,0.0037727667515125574,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
56,1,4,NM1_vary_NU,exact,13387,13387,1,53548,0.016149388673770276,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
57,1,2,NM1_vary_NU,exact,17,17,1,34,0.026945903361343948,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
57,1,3,NM1_vary_NU,exact,579,579,1,1737,0.01081313895766467,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
57,1,4,NM1_vary_NU,exact,7930,7930,1,31720,0.05562149406945044,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
58,1,2,NM1_vary_NU,exact,17,17,1,34,0.026945903361343948,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
58,1,3,NM1_vary_NU,exact,203,203,1,609,0.04537493131118581,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
58,1,4,NM1_vary_NU,exact,9039,9039,1,36156,0.048484819043333516,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
59,1,2,NM1_vary_NU,exact,71,71,1,142,0.06730570925553259,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
59,1,3,NM1_vary_NU,exact,752,752,1,2256,0.04114871944855991,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
59,1,4,NM1_vary_NU,exact,1879,1879,1,7516,0.003718583970475642,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
60,1,2,NM1_vary_NU,exact,55,55,1,110,0.09641369047618992,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
60,1,3,NM1_vary_NU,exact,203,203,1,609,0.04537493131118581,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
60,1,4,NM1_vary_NU,exact,3616,3616,1,14464,0.04835413308501174,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
61,1,2,NM1_vary_NU,exact,17,17,1,34,0.026945903361343948,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
61,1,3,NM1_vary_NU,exact,391,391,1,1173,0.0037727667515125574,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
61,1,4,NM1_vary_NU,exact,17393,17393,1,69572,0.09501271695121705,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
62,1,2,NM1_vary_NU,exact,17,17,1,34,0.026945903361343948,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
62,1,3,NM1_vary_NU,exact,203,203,1,609,0.04537493131118581,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
62,1,4,NM1_vary_NU,exact,3616,3616,1,14464,0.04835413308501174,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
63,1,2,NM1_vary_NU,exact,32,32,1,64,0.03275297619047679,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
63,1,3,NM1_vary_NU,exact,1649,1649,1,4947,0.061815649264321204,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
63,1,4,NM1_vary_NU,exact,1879,1879,1,7516,0.003718583970475642,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
64,1,2,NM1_vary_NU,exact,17,17,1,34,0.026945903361343948,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
64,1,3,NM1_vary_NU,exact,1446,1446,1,4338,0.06412371686078489,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
64,1,4,NM1_vary_NU,exact,11745,11745,1,46980,0.04186294042812022,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
65,1,2,NM1_vary_NU,exact,508,508,1,1016,0.008779410386202335,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
65,1,3,NM1_vary_NU,exact,203,203,1,609,0.04537493131118581,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
65,1,4,NM1_vary_NU,exact,1879,1879,1,7516,0.003718583970475642,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
66,1,2,NM1_vary_NU,exact,445,445,1,890,0.003104768592831042,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
66,1,3,NM1_vary_NU,exact,391,391,1,1173,0.0037727667515125574,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
66,1,4,NM1_vary_NU,exact,1879,1879,1,7516,0.003718583970475642,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
67,1,2,NM1_vary_NU,exact,17,17,1,34,0.026945903361343948,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
67,1,3,NM1_vary_NU,exact,203,203,1,609,0.04537493131118581,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
67,1,4,NM1_vary_NU,exact,1879,1879,1,7516,0.003718583970475642,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
68,1,2,NM1_vary_NU,exact,48,48,1,96,0.03275297619047679,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
68,1,3,NM1_vary_NU,exact,391,391,1,1173,0.0037727667515125574,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
68,1,4,NM1_vary_NU,exact,3616,3616,1,14464,0.04835413308501174,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
69,1,2,NM1_vary_NU,exact,17,17,1,34,0.026945903361343948,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
69,1,3,NM1_vary_NU,exact,752,752,1,2256,0.04114871944855991,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
69,1,4,NM1_vary_NU,exact,3616,3616,1,14464,0.04835413308501174,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
70,1,2,NM1_vary_NU,exact,17,17,1,34,0.026945903361343948,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
70,1,3,NM1_vary_NU,exact,203,203,1,609,0.04537493131118581,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
70,1,4,NM1_vary_NU,exact,1879,1879,1,7516,0.003718583970475642,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
71,1,2,NM1_vary_NU,exact,17,17,1,34,0.026945903361343948,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
71,1,3,NM1_vary_NU,exact,2441,2441,1,7323,0.04258782646242548,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
71,1,4,NM1_vary_NU,exact,5355,5355,1,21420,0.06357498388457694,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
72,1,2,NM1_vary_NU,exact,17,17,1,34,0.026945903361343948,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
72,1,3,NM1_vary_NU,exact,1446,1446,1,4338,0.06412371686078489,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
72,1,4,NM1_vary_NU,exact,1879,1879,1,7516,0.003718583970475642,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
73,1,2,NM1_vary_NU,exact,48,48,1,96,0.03275297619047679,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
73,1,3,NM1_vary_NU,exact,203,203,1,609,0.04537493131118581,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
73,1,4,NM1_vary_NU,exact,1879,1879,1,7516,0.003718583970475642,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
74,1,2,NM1_vary_NU,exact,106,106,1,212,0.06299050988319793,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
74,1,3,NM1_vary_NU,exact,1446,1446,1,4338,0.06412371686078489,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
74,1,4,NM1_vary_NU,exact,1879,1879,1,7516,0.003718583970475642,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
75,1,2,NM1_vary_NU,exact,48,48,1,96,0.03275297619047679,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
75,1,3,NM1_vary_NU,exact,391,391,1,1173,0.0037727667515125574,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
75,1,4,NM1_vary_NU,exact,3616,3616,1,14464,0.04835413308501174,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
76,1,2,NM1_vary_NU,exact,17,17,1,34,0.026945903361343948,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
76,1,3,NM1_vary_NU,exact,203,203,1,609,0.04537493131118581,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
76,1,4,NM1_vary_NU,exact,1879,1879,1,7516,0.003718583970475642,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
77,1,2,NM1_vary_NU,exact,32,32,1,64,0.03275297619047679,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
77,1,3,NM1_vary_NU,exact,203,203,1,609,0.04537493131118581,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
77,1,4,NM1_vary_NU,exact,17393,17393,1,69572,0.02778017916246439,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
78,1,2,NM1_vary_NU,exact,17,17,1,34,0.026945903361343948,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
78,1,3,NM1_vary_NU,exact,1879,1879,1,5637,0.0753857601147081,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
78,1,4,NM1_vary_NU,exact,1879,1879,1,7516,0.003718583970475642,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
79,1,2,NM1_vary_NU,exact,17,17,1,34,0.026945903361343948,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
79,1,3,NM1_vary_NU,exact,579,579,1,1737,0.01081313895766467,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
79,1,4,NM1_vary_NU,exact,3616,3616,1,14464,0.04835413308501174,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
80,1,2,NM1_vary_NU,exact,17,17,1,34,0.026945903361343948,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
80,1,3,NM1_vary_NU,exact,203,203,1,609,0.04537493131118581,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
80,1,4,NM1_vary_NU,exact,5355,5355,1,21420,0.06357498388457694,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
81,1,2,NM1_vary_NU,exact,32,32,1,64,0.03275297619047679,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
81,1,3,NM1_vary_NU,exact,579,579,1,1737,0.01081313895766467,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
81,1,4,NM1_vary_NU,exact,5355,5355,1,21420,0.06357498388457694,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
82,1,2,NM1_vary_NU,exact,17,17,1,34,0.026945903361343948,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
82,1,3,NM1_vary_NU,exact,203,203,1,609,0.04537493131118581,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
82,1,4,NM1_vary_NU,exact,13387,13387,1,53548,0.016149388673770276,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
83,1,2,NM1_vary_NU,exact,17,17,1,34,0.026945903361343948,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
83,1,3,NM1_vary_NU,exact,203,203,1,609,0.04537493131118581,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
83,1,4,NM1_vary_NU,exact,1879,1879,1,7516,0.003718583970475642,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
84,1,2,NM1_vary_NU,exact,63,63,1,126,0.04886219765684097,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
84,1,3,NM1_vary_NU,exact,1649,1649,1,4947,0.07168298051513844,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
84,1,4,NM1_vary_NU,exact,1879,1879,1,7516,0.003718583970475642,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
85,1,2,NM1_vary_NU,exact,17,17,1,34,0.026945903361343948,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
85,1,3,NM1_vary_NU,exact,579,579,1,1737,0.01081313895766467,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
85,1,4,NM1_vary_NU,exact,4121,4121,1,16484,0.09640236789088186,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
86,1,2,NM1_vary_NU,exact,48,48,1,96,0.03275297619047679,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
86,1,3,NM1_vary_NU,exact,2441,2441,1,7323,0.04258782646242548,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
86,1,4,NM1_vary_NU,exact,7930,7930,1,31720,0.05562149406945044,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
87,1,2,NM1_vary_NU,exact,17,17,1,34,0.026945903361343948,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
87,1,3,NM1_vary_NU,exact,579,579,1,1737,0.01081313895766467,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
87,1,4,NM1_vary_NU,exact,1879,1879,1,7516,0.003718583970475642,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
88,1,2,NM1_vary_NU,exact,32,32,1,64,0.03275297619047679,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
88,1,3,NM1_vary_NU,exact,203,203,1,609,0.04537493131118581,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
88,1,4,NM1_vary_NU,exact,5355,5355,1,21420,0.06357498388457694,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
89,1,2,NM1_vary_NU,exact,93,93,1,186,0.06549107142857191,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
89,1,3,NM1_vary_NU,exact,752,752,1,2256,0.04114871944855991,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
89,1,4,NM1_vary_NU,exact,1879,1879,1,7516,0.003718583970475642,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
90,1,2,NM1_vary_NU,exact,17,17,1,34,0.026945903361343948,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
90,1,3,NM1_vary_NU,exact,977,977,1,2931,0.00319649657712745,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
90,1,4,NM1_vary_NU,exact,3616,3616,1,14464,0.04835413308501174,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
91,1,2,NM1_vary_NU,exact,17,17,1,34,0.026945903361343948,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
91,1,3,NM1_vary_NU,exact,203,203,1,609,0.04537493131118581,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
91,1,4,NM1_vary_NU,exact,9039,9039,1,36156,0.048484819043333516,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
92,1,2,NM1_vary_NU,exact,48,48,1,96,0.03275297619047679,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
92,1,3,NM1_vary_NU,exact,203,203,1,609,0.04537493131118581,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
92,1,4,NM1_vary_NU,exact,83670,83670,1,334680,0.06679251138924758,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
93,1,2,NM1_vary_NU,exact,178,178,1,356,0.021349819422151417,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
93,1,3,NM1_vary_NU,exact,977,977,1,2931,0.00319649657712745,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
93,1,4,NM1_vary_NU,exact,6957,6957,1,27828,0.09504801748193814,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
94,1,2,NM1_vary_NU,exact,17,17,1,34,0.026945903361343948,0.1,True,False,noisy_ghz_n5_p0d3_depth5_q1_NU100000_NM100_data.npz,noisy_GHZ_p0.3
